id,author,text,created_at,retweets,favorites,hashtags,is_retweet,place,main_emotion_label,main_emotion_score,second_emotion_label,second_emotion_score
1888540303600111688,DStiles,@SenateDems @SenAdamSchiff @RepJeffries @SenSchumer @cnnbrk @FoxNews #SuperBowlLIX #SuperBowl2025 #NFL #eagles #ChiefsKingdom @PHLEaglesNation @ChiefsReporter @foxnewspolitics,2025-02-09 10:47:50,0,0,"[""SuperBowlLIX"", ""SuperBowl2025"", ""NFL"", ""eagles"", ""ChiefsKingdom""]",0,,fear,0.9363341927528381,anger,0.03193330019712448
1888541526889767319,BetAndSkill,"🏈 Ready for the BIG GAME? 🤔

Don't forget to check our Super Bowl LIX predictions! 💪 🏈

Here👇
https://t.co/buBN11S5UJ

✅ 15/1 Bet Builder
⚖️ Latest  Odds
📺 How To Watch
🤑 Free Bets

#SBLIX #ChiefsKIngdom #FlyEaglesFly #SuperBowl #NFL #KCvsPHI
https://t.co/buBN11S5UJ",2025-02-09 10:52:42,0,1,"[""SBLIX"", ""ChiefsKIngdom"", ""FlyEaglesFly"", ""SuperBowl"", ""NFL"", ""KCvsPHI""]",0,,fear,0.8894559741020203,joy,0.044900815933942795
1888541887839326591,Dana Lane,#NFL teams that covered their previous game by more than 20 points are 10-6 ATS in the postseason since 2019. Teams that covered by two or less are just 2-9 ATS. #SuperBowlLIX #Betting #Picks #Eagles #ChiefsKingdom  #NFLpicks #bettingpredictions #bettingtips #Vegas #NYC #ESPN,2025-02-09 10:54:08,0,0,"[""NFL"", ""SuperBowlLIX"", ""Betting"", ""Picks"", ""Eagles"", ""ChiefsKingdom"", ""NFLpicks"", ""bettingpredictions"", ""bettingtips"", ""Vegas"", ""NYC"", ""ESPN""]",0,,fear,0.884057343006134,anger,0.07141914963722229
1888541980038230209,☆ brandy ☆,"Got spare Super Bowl - Philadelphia Eagles vs Kansas City Chiefs tickets for Sunday at Caesars Superdome - New Orleans, LA. Anyone interested in them??
#GoEagles #GoChiefs #SUPERBOWL",2025-02-09 10:54:30,0,0,"[""GoEagles"", ""GoChiefs"", ""SUPERBOWL""]",0,,fear,0.7511050701141357,anger,0.1077476516366005
1888541986778431549,HuddleUK,"Prediction time! 👀

@SGraysonFOX29 believes the Philadelphia Eagles have a better roster than the Kansas City Chiefs, and will get revenge in New Orleans this evening 🏈

#FlyEaglesFly #ChiefsKingdom #NFL https://t.co/X7lhG7TjsI",2025-02-09 10:54:31,0,2,"[""FlyEaglesFly"", ""ChiefsKingdom"", ""NFL""]",0,,anger,0.9796010851860046,fear,0.014476612210273743
1888542216752119943,S. B.,"Im ready for todays night! 🤩🤘 
#Nfl #chiefskingdom #flyeaglesfly #superbowl  🏈👍",2025-02-09 10:55:26,0,0,"[""Nfl"", ""chiefskingdom"", ""flyeaglesfly"", ""superbowl""]",0,,fear,0.8971574902534485,anger,0.04567308351397514
1888542331340566932,NA NA 💋,🦅💚🦅💚🦅🦅💚🦅🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚🦅💚 #SBLIX #FlyEaglesFly #SBLIX,2025-02-09 10:55:53,2,2,"[""SBLIX"", ""FlyEaglesFly"", ""SBLIX""]",0,,fear,0.6671704053878784,joy,0.12863922119140625
1888542464819986786,A Pack A Day,"Super Bowl Sunday.  2023 NFL Panini Contenders.  Kansas City Chiefs Patrick Mahomes in the pack.  Justin Herbert, Baker Mayfield, Amon-Ra St Brown.  #SuperBowlLIX #ChiefsKingdom #ChiefsVsEagles #NFLHonors #nfl https://t.co/C7g1sWVBmJ",2025-02-09 10:56:25,0,0,"[""SuperBowlLIX"", ""ChiefsKingdom"", ""ChiefsVsEagles"", ""NFLHonors"", ""nfl""]",0,,fear,0.7107217907905579,anger,0.15139952301979065
1888542483337875631,AßßAS,"Game day! #Superbowl 
#ChiefsKingdom 🔒",2025-02-09 10:56:30,0,0,"[""Superbowl"", ""ChiefsKingdom""]",0,,fear,0.910634458065033,anger,0.04081512615084648
1888543369434964229,Funny You Should Ask,Who ya got today?! #superbowl #nfl #football #eagles #chiefs #timmeadows #comedy #funnyyoushouldask https://t.co/zqMFPCpYtv,2025-02-09 11:00:01,0,0,"[""superbowl"", ""nfl"", ""football"", ""eagles"", ""chiefs"", ""timmeadows"", ""comedy"", ""funnyyoushouldask""]",0,,joy,0.8772009015083313,fear,0.06726673245429993
1888543595122028809,Gian Luca Benacchio,"Ci siamo quasi 🏈 
 #superbowl #SBLIX  #SuperBowlLIX  
#Eagles #FlyEaglesFly 
#Chiefs ##ChiefsKingdom 
       #NewOrleans https://t.co/ehHwnXyFmD",2025-02-09 11:00:55,0,2,"[""superbowl"", ""SBLIX"", ""SuperBowlLIX"", ""Eagles"", ""FlyEaglesFly"", ""Chiefs"", ""ChiefsKingdom"", ""NewOrleans""]",0,,fear,0.6494049429893494,joy,0.18322567641735077
1888543733593096290,EL NORTE,"¿Tricampeonato o Revancha? Es hora del Super Bowl LIX en Nueva Orleans con una nueva edición entre Kansas City Chiefs y Philadelphia Eagles.

#LéeloEnCANCHA #NFL #SBLIX #ChiefsKingdom #FlyEaglesFly https://t.co/FNs4n0fAMQ",2025-02-09 11:01:28,0,0,"[""L\u00e9eloEnCANCHA"", ""NFL"", ""SBLIX"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.9164395332336426,anger,0.03891780227422714
1888543923188175283,Joel Peng,"Remember when you’re watching the refs win the Super Bowl, doge saved 169 billion in tax payer money from entering a laundering mat for the democrats. #ChiefsKingdom  #FlyEaglesFly  #nfl #SuperBowlLIX",2025-02-09 11:02:13,0,0,"[""ChiefsKingdom"", ""FlyEaglesFly"", ""nfl"", ""SuperBowlLIX""]",0,,fear,0.8908630609512329,anger,0.06665253639221191
1888544457349284167,Tony Brown,G A M E D A Y #ChiefsKingdom  #SuperBowl,2025-02-09 11:04:20,0,0,"[""ChiefsKingdom"", ""SuperBowl""]",0,,fear,0.5260955095291138,anger,0.28063276410102844
1888545057550057664,donlu,"@BTCCexchange Chiefs win #Chiefs #SBLIX   

@OyinsSimply 
@denfatuf 
@spicygu444
@pikaso_me screenshot this 
@MakeItAQuote",2025-02-09 11:06:43,0,0,"[""Chiefs"", ""SBLIX""]",0,,fear,0.7317940592765808,joy,0.10943305492401123
1888545220079522217,CANCHA,"¿Tricampeonato o Revancha? Es hora del Super Bowl LIX en Nueva Orleans con una nueva edición entre Kansas City Chiefs y Philadelphia Eagles.

#LéeloEnCANCHA #NFL #SBLIX #ChiefsKingdom #FlyEaglesFly https://t.co/KXOrpyh2HK",2025-02-09 11:07:22,0,1,"[""L\u00e9eloEnCANCHA"", ""NFL"", ""SBLIX"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.9162335395812988,anger,0.038062989711761475
1888545648720687145,CANCHA,"¿Tricampeonato o Revancha? Es hora del Super Bowl LIX en Nueva Orleans con una nueva edición entre Kansas City Chiefs y Philadelphia Eagles.

#LéeloEnCANCHA #NFL #SBLIX #ChiefsKingdom #FlyEaglesFly https://t.co/HMRK1pSQnz",2025-02-09 11:09:04,0,0,"[""L\u00e9eloEnCANCHA"", ""NFL"", ""SBLIX"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.91501784324646,anger,0.03922140970826149
1888545957244993957,Track and Races,"¿Quién gana este partido hoy? 🏈🏆💪

Ambos equipos jugarán hoy a las 19:00 Vzla 😎 Disfruta del fútbol americano y realiza tus apuestas en la página que da más https://t.co/pPg5Ap7jLy 📱💵 

#Juegos #Apuestas #NFL #Parley #USA #Chiefs #Eagles #TarLa",2025-02-09 11:10:18,0,0,"[""Juegos"", ""Apuestas"", ""NFL"", ""Parley"", ""USA"", ""Chiefs"", ""Eagles"", ""TarLa""]",0,,fear,0.9539494514465332,anger,0.02744140662252903
1888546358568640567,Hooper,"It’s #SUPERBOWL SUNDAY #NFL 
 #ChiefsKingdom  V  #FlyEaglesFly 
🏈🏈🏈. @NFL  @NFLUKIRE https://t.co/L0eTE3M725",2025-02-09 11:11:54,0,0,"[""SUPERBOWL"", ""NFL"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.80234295129776,joy,0.11899442225694656
1888546411240644966,Metin,"Who’ll emerge as the winner? #SuperBowl #SuperBowlLIX 

As a #Giants fan, it pains me to wish for an #Eagles win!",2025-02-09 11:12:06,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""Giants"", ""Eagles""]",0,,fear,0.9385921359062195,anger,0.03163868933916092
1888546901965824031,Prophetic Money,"Could this year mark the start of great revival? Bob Jones Superbowl prophecy. #superbowl #Chiefs 

WordPress:  https://t.co/rzh3nyGRZQ

YT: https://t.co/sqXwjiCQxy",2025-02-09 11:14:03,1,3,"[""superbowl"", ""Chiefs""]",0,,fear,0.9413524270057678,anger,0.03109223209321499
1888546906432754071,Santan💳,#SBLIX  LFG  #ChiefsKingdom,2025-02-09 11:14:04,0,0,"[""SBLIX"", ""ChiefsKingdom""]",0,,joy,0.3944869041442871,fear,0.2332453429698944
1888547275552555410,Derek Stukuls,"Hot Dogging on the Slopes!

#hotdog #hotdogs #wieners #hotdogging #skiing #skier #slops #winter #athletes #dachshund #dog #dogsofinstagram #downhill #goingdownhillfast #athlete #February #superbowl #touchdown #eagles #penguin #penguins https://t.co/1cHb2tdIdd",2025-02-09 11:15:32,0,0,"[""hotdog"", ""hotdogs"", ""wieners"", ""hotdogging"", ""skiing"", ""skier"", ""slops"", ""winter"", ""athletes"", ""dachshund"", ""dog"", ""dogsofinstagram"", ""downhill"", ""goingdownhillfast"", ""athlete"", ""February"", ""superbowl"", ""touchdown"", ""eagles"", ""penguin"", ""penguins""]",0,,fear,0.8072836399078369,joy,0.11735890805721283
1888547498068754718,Oil and Gas ⛽️ Artificial Intelligence,"🏈 #SBLIX          #SuperBowl          #SuperBowl2025 #SuperBowlWeekend #SuperBowlLIX          
#FlyEaglesFly         #ChiefsKingdom",2025-02-09 11:16:25,0,0,"[""SBLIX"", ""SuperBowl"", ""SuperBowl2025"", ""SuperBowlWeekend"", ""SuperBowlLIX"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,fear,0.7796661257743835,anger,0.165741428732872
1888547518218215505,QWIKET NFL,"https://t.co/gaKKqsGLhP #nfl #ChiefsKingdom Super Bowl 59 presents an exciting opportunity for bettors, especially with the Kansas City Chiefs and Philadelphia Eagles featuring a plethora of offensive talent. Identifying the right players for anytime touchdown scorer bets can",2025-02-09 11:16:30,0,0,"[""nfl"", ""ChiefsKingdom""]",0,,fear,0.5345218777656555,joy,0.2986566126346588
1888547727577125166,とも(2/16浜松(H)・4/20長野),"ちなみに今日はこの格好！！
#SBLIX #FlyEaglesFly https://t.co/NxAhJ3Zpmv",2025-02-09 11:17:20,0,5,"[""SBLIX"", ""FlyEaglesFly""]",0,,fear,0.885384738445282,anger,0.045430347323417664
1888548506811482122,NBA Slime,"MOUNTAIN TIME ZONE STAND UP!!!

4:20 AM SUPER BOWL LIX SUNDAY LFG!!! #SuperBowl #FlyEaglesFly https://t.co/eHHbgGaoGO",2025-02-09 11:20:26,0,3,"[""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.7696181535720825,anger,0.09692665934562683
1888548579427397751,ErichFiveSevenOh,#FlyEaglesFly #LetsHunt #SuperBowl,2025-02-09 11:20:43,0,1,"[""FlyEaglesFly"", ""LetsHunt"", ""SuperBowl""]",0,,fear,0.9452721476554871,anger,0.02358805388212204
1888548671114944899,Sportsbet.io,"#SBLIX: Philadelphia Eagles face the Kansas City Chiefs, with predictions giving the #ChiefsKingdom 53% chance of winning the game 🏈 

Are you backing the #Sportsbetio odds or are you taking the risk? 👉 https://t.co/ldrYGU2kaB https://t.co/sWqB1NUgDh",2025-02-09 11:21:05,0,1,"[""SBLIX"", ""ChiefsKingdom"", ""Sportsbetio""]",0,,fear,0.9594953656196594,anger,0.02025422267615795
1888548725175566786,Bryan Tracy,Time to win a Super Bowl @Eagles @PHLEaglesNation @britttlifts @gabbgoudy @Devan_Kaney @allieberube @thesportyjordy @ambersarcone @gaalitx @UpAndAdamsShow @NFLonFOX #SuperBowlLIX #FlyEaglesFly #NFL @gmfb #PhiladelphiaEagles @Timscar20 @ToochPXP @thesportyjordy #SundayMotivation https://t.co/OcCmFRQG9w,2025-02-09 11:21:18,0,0,"[""SuperBowlLIX"", ""FlyEaglesFly"", ""NFL"", ""PhiladelphiaEagles"", ""SundayMotivation""]",0,,fear,0.9137673377990723,joy,0.037580229341983795
1888548912031523216,Misha Timoshin,"Так! Ну, шо, посоны, опять топим за Орлов!
#SuperBowl #SuperBowlLIX #SuperBowl2025 #Eagles #FlyEaglesFly #SBLIX #SuperBowlLIX #SuperBowl https://t.co/IBj2tOHY4x",2025-02-09 11:22:02,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""SuperBowl2025"", ""Eagles"", ""FlyEaglesFly"", ""SBLIX"", ""SuperBowlLIX"", ""SuperBowl""]",0,,fear,0.8082792162895203,joy,0.08248436450958252
1888548953043489049,mia,"I've got 2 tickets for Super Bowl LIX on Sun, in New Orleans, seating with a great view! DM me if you’re interested.
#SuperBowlLIX                   #SuperBowlTickets #NFL                   #flyeaglesfly             #ChiefsKingdom",2025-02-09 11:22:12,0,1,"[""SuperBowlLIX"", ""SuperBowlTickets"", ""NFL"", ""flyeaglesfly"", ""ChiefsKingdom""]",0,,fear,0.5823126435279846,joy,0.25278759002685547
1888549185072546047,office_entustria,"さあーて、明日の #スーパーボウル は

チーフス3連覇に挑む

アメフトでポケモン？

ハーフタイムショーは生中継じゃないよ

の3本です。
朝から見てくださいねー。
じゃんけんポン✌️

#アメリカンフットボール 🏈
#NFL #SuperBowlLIX  #日テレジータス 📺🛰️
#ChiefsKingdom  #FlyEaglesFly",2025-02-09 11:23:07,0,0,"[""\u30b9\u30fc\u30d1\u30fc\u30dc\u30a6\u30eb"", ""\u30a2\u30e1\u30ea\u30ab\u30f3\u30d5\u30c3\u30c8\u30dc\u30fc\u30eb"", ""NFL"", ""SuperBowlLIX"", ""\u65e5\u30c6\u30ec\u30b8\u30fc\u30bf\u30b9"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.8072770833969116,anger,0.10921582579612732
1888549278559203422,Milena,"Lavori in corso per stasera 🏈

#SBLIX #ChiefsKingdom #Tayvoodoo https://t.co/m4WD60yrvr",2025-02-09 11:23:30,0,0,"[""SBLIX"", ""ChiefsKingdom"", ""Tayvoodoo""]",0,,fear,0.4044160544872284,joy,0.27249759435653687
1888549417323479471,Everyday Monkey,"Tensions explode as Chiefs and Eagles gear up for a New Orleans face-off that'll leave everyone questioning: Who's got the real bite? 📷📷
https://t.co/2nmMecWDdX
#SuperBowlLIX  #SuperBowl #ChiefsKingdom #Chiefs  #KansasCityChiefs #PhiladelphiaEagles  #EaglesNation #Eagles https://t.co/VhwPQlrKn9",2025-02-09 11:24:03,0,0,"[""SuperBowlLIX"", ""SuperBowl"", ""ChiefsKingdom"", ""Chiefs"", ""KansasCityChiefs"", ""PhiladelphiaEagles"", ""EaglesNation"", ""Eagles""]",0,,fear,0.5756217241287231,anger,0.40802162885665894
1888549552765972838,Aatif - An Astrologer 🎭🏹,"@DurkaDurka215 @LiveLaughDad @The_Bubbadude @ChicagoCatwoman @lidarsmith2073 @TwilightCougar1 @turningleaf2018 @PureBlood2023 @xSimonito @TerriMccarter4 @TrashPandaTv @ButtQuackers @StephanieGural @Upsidecoalition @Goldenmom1007 @Kennact69 @michael_kr84906 @corlag @Korn1 @1105mcva @TJHIGHGUYS @JulieOnX24 @SilverScholar15 @testalways @jmcoletx @LibertyShindig @lconwaynd93 @jeremiahod @therealhuskey @DANNY_THE_NOSS @William17171717 @Angkor @gelisa17 @blondievipRE @Meme_FTT @ScriptUrSuccess @BusyDad1335873 @LeeannSays @JBrody0815 @alxronin @AnthonyLoIacon0 @RedPilledNurse @jimmythecoach23 @PattyWitrado @jeffbroussely @Grind_Time84 Durka, yeah we should leave the PlayStation and its buggy network alone :P

#zelena #zeudi #helena #yulioli #helevier #tommavi #shailenzo #GrandeFratello #INDvENG #ENGvFRA #ChiefsVsEagles #SuperBowl #FlyEaglesFly 
https://t.co/BQiz2AQSkN",2025-02-09 11:24:35,0,0,"[""zelena"", ""zeudi"", ""helena"", ""yulioli"", ""helevier"", ""tommavi"", ""shailenzo"", ""GrandeFratello"", ""INDvENG"", ""ENGvFRA"", ""ChiefsVsEagles"", ""SuperBowl"", ""FlyEaglesFly""]",0,,joy,0.3394452631473541,fear,0.292563259601593
1888549642410807496,The Essex Chief,Anyone in or around Liverpool make sure you get yourself to the @KCChiefs_UK watch party! #ChiefsKingdom #SuperBowlLIX #NFL #NFLUK,2025-02-09 11:24:56,0,0,"[""ChiefsKingdom"", ""SuperBowlLIX"", ""NFL"", ""NFLUK""]",0,,fear,0.9122616648674011,joy,0.04315432533621788
1888549649444688225,Aatif - An Astrologer 🎭🏹,"@DurkaDurka215 @LiveLaughDad @The_Bubbadude @ChicagoCatwoman @Upsidecoalition @turningleaf2018 @PureBlood2023 @xSimonito @TerriMccarter4 @TrashPandaTv @ButtQuackers @StephanieGural @Goldenmom1007 @Kennact69 @michael_kr84906 @lidarsmith2073 @corlag @Korn1 @1105mcva @TJHIGHGUYS @JulieOnX24 @SilverScholar15 @testalways @jmcoletx @LibertyShindig @lconwaynd93 @TwilightCougar1 @jeremiahod @therealhuskey @DANNY_THE_NOSS @William17171717 @Angkor @gelisa17 @blondievipRE @Meme_FTT @ScriptUrSuccess @BusyDad1335873 @LeeannSays @JBrody0815 @alxronin @AnthonyLoIacon0 @RedPilledNurse @jimmythecoach23 @PattyWitrado @jeffbroussely @Grind_Time84 Pirates show no mercy on PlayStation.. for heavens sake :P

#zelena #zeudi #helena #yulioli #helevier #tommavi #shailenzo #GrandeFratello #INDvENG #ENGvFRA #ChiefsVsEagles #SuperBowl #FlyEaglesFly 
https://t.co/BQiz2AQSkN",2025-02-09 11:24:58,0,1,"[""zelena"", ""zeudi"", ""helena"", ""yulioli"", ""helevier"", ""tommavi"", ""shailenzo"", ""GrandeFratello"", ""INDvENG"", ""ENGvFRA"", ""ChiefsVsEagles"", ""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.3876523971557617,joy,0.27806520462036133
1888549670219133275,I.am.Glen.,Its officially #Superbowl Sunda #ChiefsKingdom ❤🏈🧎🏽‍♂️ https://t.co/zUgM2moCQz,2025-02-09 11:25:03,0,0,"[""Superbowl"", ""ChiefsKingdom""]",0,,fear,0.406838983297348,joy,0.28792595863342285
1888549824594583783,Aatif - An Astrologer 🎭🏹,"@djack_littel @Americanapplpie @The_Texan_Guy @PureBlood2023 @Goldenmom1007 @JimBrubaker3 @RedLensNation @Angkor @TerriMccarter4 @TrashPandaTv @jmcoletx @elzie_garrett @blondievipRE @1cry0 @jeremiahod @StephanieGural @alxronin @VG07TV @Korn1 @deb_EAtax @RedTsunami77 @William17171717 @BasedBroski @OYourNameHereO @ayesha789789 @BatonRouge_1 @trump___2024_ @SaltyDogSitrep @jimmythecoach23 @LibertyShindig @LeeannSays @BaldyHonest @RedPilledNurse @dabrou50 @camilla_binks @strongrootsmom @RockyMtMama1 @AyeshaASiddiqi Any celebrity Singer performing in Super Bowl today?

#zelena #zeudi #helena #yulioli #helevier #tommavi #shailenzo #GrandeFratello #INDvENG #ENGvFRA #ChiefsVsEagles #SuperBowl #FlyEaglesFly 
https://t.co/BQiz2AQSkN",2025-02-09 11:25:40,0,1,"[""zelena"", ""zeudi"", ""helena"", ""yulioli"", ""helevier"", ""tommavi"", ""shailenzo"", ""GrandeFratello"", ""INDvENG"", ""ENGvFRA"", ""ChiefsVsEagles"", ""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.6601420044898987,anger,0.1526435762643814
1888549923349492083,Aatif - An Astrologer 🎭🏹,"@djack_littel @Americanapplpie @saranaeem123 @PureBlood2023 @elzie_garrett @JimBrubaker3 @RedLensNation @Goldenmom1007 @The_Texan_Guy @Angkor @TerriMccarter4 @TrashPandaTv @jmcoletx @blondievipRE @1cry0 @jeremiahod @StephanieGural @alxronin @VG07TV @Korn1 @deb_EAtax @RedTsunami77 @William17171717 @BasedBroski @OYourNameHereO @ayesha789789 @BatonRouge_1 @trump___2024_ @SaltyDogSitrep @jimmythecoach23 @LibertyShindig @LeeannSays @BaldyHonest @RedPilledNurse @dabrou50 @camilla_binks @strongrootsmom @RockyMtMama1 @AyeshaASiddiqi Great fun with Zelena &amp; Sports for the SUNDAY

#zelena #zeudi #helena #yulioli #helevier #tommavi #shailenzo #GrandeFratello #INDvENG #ENGvFRA #ChiefsVsEagles #SuperBowl #FlyEaglesFly 
https://t.co/BQiz2AQSkN",2025-02-09 11:26:03,0,0,"[""zelena"", ""zeudi"", ""helena"", ""yulioli"", ""helevier"", ""tommavi"", ""shailenzo"", ""GrandeFratello"", ""INDvENG"", ""ENGvFRA"", ""ChiefsVsEagles"", ""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.476309210062027,anger,0.21729415655136108
1888550058775240788,IndySpanglish,Grok says #ChiefsKingdom win the #superbowl https://t.co/skRoedhcAE,2025-02-09 11:26:36,1,0,"[""ChiefsKingdom"", ""superbowl""]",0,,joy,0.8506532311439514,surprise,0.043006155639886856
1888550089439736301,Eagle Picks,"The Philadelphia Eagles play in the Super Bowl today. 

Be Grateful. 

#FlyEaglesFly #NFL #SuperBowlLIX",2025-02-09 11:26:43,0,0,"[""FlyEaglesFly"", ""NFL"", ""SuperBowlLIX""]",0,,joy,0.5924512147903442,fear,0.1924615353345871
1888550137980416230,Arena Geral 🇧🇷 👑,"É HOJE!

#ChiefsKingdom x #FlyEaglesFly 

É dia de Superbowl LIX!

#SuperBowlLIX #NFL https://t.co/r6LqZS25Zc",2025-02-09 11:26:55,0,0,"[""ChiefsKingdom"", ""FlyEaglesFly"", ""SuperBowlLIX"", ""NFL""]",0,,fear,0.8823177814483643,anger,0.056449323892593384
1888550210084732981,Aktiv 🍌🦍,"GM 🏈 SUPER BOWL SUNDAY 🦅

#FlyEaglesFly #sblix https://t.co/IEKyfX73qx",2025-02-09 11:27:12,0,1,"[""FlyEaglesFly"", ""sblix""]",0,,joy,0.4806831181049347,fear,0.26648882031440735
1888550553061396695,QWIKET NFL,"https://t.co/NdyCDdZhsc #nfl #ChiefsKingdom As Super Bowl Week unfolds, the Kansas City Chiefs are at the center of a referee favoritism debate. Some fans argue that the Chiefs have enjoyed preferential treatment in officiating calls, a notion challenged by NFL icon Tom Brady.",2025-02-09 11:28:34,0,0,"[""nfl"", ""ChiefsKingdom""]",0,,anger,0.5339623689651489,fear,0.39044269919395447
1888550740387381711,JP,"Alongside @stoolpresidente latest crypto coin #Jailstool trending for your Sunday morning, there is the following topics:

#UFC312
#Kanye
#BigBalls
#Scott
#Mahoom
#USAID
#ZeroPad
#SuperBowl
#DOGE
#FlyEaglesFly 
#ChiefsKingdom 
#Elon

What an absolutely bingo card of a lineup.",2025-02-09 11:29:18,0,0,"[""Jailstool"", ""UFC312"", ""Kanye"", ""BigBalls"", ""Scott"", ""Mahoom"", ""USAID"", ""ZeroPad"", ""SuperBowl"", ""DOGE"", ""FlyEaglesFly"", ""ChiefsKingdom"", ""Elon""]",0,,fear,0.9076395630836487,anger,0.052712928503751755
1888550845630791998,Aatif - An Astrologer 🎭🏹,"@JimBrubaker3 @djack_littel @Americanapplpie @saranaeem123 @PureBlood2023 @elzie_garrett @RedLensNation @Goldenmom1007 @The_Texan_Guy @Angkor @TerriMccarter4 @TrashPandaTv @jmcoletx @blondievipRE @1cry0 @jeremiahod @StephanieGural @alxronin @VG07TV @Korn1 @deb_EAtax @RedTsunami77 @William17171717 @BasedBroski @OYourNameHereO @ayesha789789 @BatonRouge_1 @trump___2024_ @SaltyDogSitrep @jimmythecoach23 @LibertyShindig @LeeannSays @BaldyHonest @RedPilledNurse @dabrou50 @camilla_binks @strongrootsmom @RockyMtMama1 @AyeshaASiddiqi Morning there, Jim!! how are you?

#zelena #INDvENG #FlyEaglesFly #SuperBowlSunday #SuperBowl #ChiefsVsEagles",2025-02-09 11:29:43,0,1,"[""zelena"", ""INDvENG"", ""FlyEaglesFly"", ""SuperBowlSunday"", ""SuperBowl"", ""ChiefsVsEagles""]",0,,fear,0.4584427773952484,anger,0.2192320078611374
1888550916187677045,High Low Sports Podcast,"Our guy @DJ_Stewart_ hosts the @BellyUpSports #SBLIX Preview Show with guests from @SidelineSummit @KornerBoothPod and @thirdandtenpod. Who's it going to be #FlyEaglesFly or #ChiefsKingdom 

Find out now on the Belly Up @YouTube page: https://t.co/NPdDfiqMKU https://t.co/5YgrEgh1La",2025-02-09 11:30:00,2,2,"[""SBLIX"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,fear,0.9123963713645935,anger,0.03426933288574219
1888550916204445703,Ste Campbell,"Right, #SuperBowlLIX then. Still don't get why they're playing rugby in bicycle helmets. And where's the soup?! 😂 Joking (mostly).  Heard it's a big one, #KCvsPHI, #Chiefs v #Eagles and all that. Right, let's have s ome of this ""football"" then! 🏈 #NFL #ConfusedBrit😉#SB59 https://t.co/QYtVWm9XNW",2025-02-09 11:30:00,0,0,"[""SuperBowlLIX"", ""KCvsPHI"", ""Chiefs"", ""Eagles"", ""NFL"", ""ConfusedBrit"", ""SB59""]",0,,fear,0.7753939628601074,anger,0.10339731723070145
1888550917605142708,ran,"Romantische Nacht für Travis? Taylor Swift im Teamhotel gesehen 🤯❤️

#ranNFL #ranNFLsuechtig #ranFootball #Swift #Kelce #SuperBowlLIX #SuperBowl #Chiefs 
https://t.co/TvwMvt4GaA",2025-02-09 11:30:00,0,4,"[""ranNFL"", ""ranNFLsuechtig"", ""ranFootball"", ""Swift"", ""Kelce"", ""SuperBowlLIX"", ""SuperBowl"", ""Chiefs""]",0,,fear,0.8415733575820923,anger,0.0943807065486908
1888551073050149124,OutOfSightSports🚀™️,"Just 12 hours until kickoff for #SuperBowlLIX! ⏳🏆

Who’s taking home the title? 🍿🔥
#NFL #ChiefsKingdom #FlyEaglesFly
 https://t.co/mwKNSboU5H",2025-02-09 11:30:38,6,10,"[""SuperBowlLIX"", ""NFL"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.859285831451416,anger,0.06076272577047348
1888552528620433678,Alex,"https://t.co/Li9gERP0Yc
The Superbowl #SuperBowl #superbowlliv #superbowlsunday #superbowllix   #eagles #chiefs #superbowlparty",2025-02-09 11:36:25,0,0,"[""SuperBowl"", ""superbowlliv"", ""superbowlsunday"", ""superbowllix"", ""eagles"", ""chiefs"", ""superbowlparty""]",0,"<Place id=""6b24fd2834eaa53c"" name=""Niantic"">",anger,0.4597049653530121,fear,0.3259590268135071
1888552577337541042,Phil,"The one day of the year that I pretend to know anything about the Super Bowl 

But let’s go E L G S E S…… 

@Eagles #NFL #Superbowl #letsgobirds #eagles https://t.co/z6Q8pmqgAw",2025-02-09 11:36:36,0,0,"[""NFL"", ""Superbowl"", ""letsgobirds"", ""eagles""]",0,,fear,0.9010477066040039,anger,0.0638773962855339
